State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Value_dollars
CONNECTICUT,9,ALL COUNTIES,10,MIDDLESEX,7,CROP TOTALS,"55,274,000"
CONNECTICUT,9,ALL COUNTIES,10,NEW HAVEN,9,CROP TOTALS,"107,020,000"
CONNECTICUT,9,ALL COUNTIES,10,NEW LONDON,11,CROP TOTALS,"75,402,000"
CONNECTICUT,9,ALL COUNTIES,10,TOLLAND,13,CROP TOTALS,"33,273,000"
CONNECTICUT,9,ALL COUNTIES,10,WINDHAM,15,CROP TOTALS,"16,628,000"
DELAWARE,10,CENTRAL,50,KENT,1,CROP TOTALS,"109,044,000"
DELAWARE,10,NORTHERN,20,NEW CASTLE,3,CROP TOTALS,"34,207,000"
DELAWARE,10,SOUTHERN,80,SUSSEX,5,CROP TOTALS,"182,405,000"
FLORIDA,12,CENTRAL,50,ALACHUA,1,CROP TOTALS,"75,208,000"
FLORIDA,12,CENTRAL,50,BRADFORD,7,CROP TOTALS,"3,574,000"
FLORIDA,12,CENTRAL,50,CITRUS,17,CROP TOTALS,"9,059,000"
FLORIDA,12,CENTRAL,50,CLAY,19,CROP TOTALS,"3,039,000"
FLORIDA,12,CENTRAL,50,FLAGLER,35,CROP TOTALS,"12,913,000"
FLORIDA,12,CENTRAL,50,GILCHRIST,41,CROP TOTALS,"30,456,000"
FLORIDA,12,CENTRAL,50,HERNANDO,53,CROP TOTALS,"15,057,000"
FLORIDA,12,CENTRAL,50,HILLSBOROUGH,57,CROP TOTALS,"409,997,000"
FLORIDA,12,CENTRAL,50,LAKE,69,CROP TOTALS,"196,406,000"
FLORIDA,12,CENTRAL,50,LEVY,75,CROP TOTALS,"50,416,000"
FLORIDA,12,CENTRAL,50,MARION,83,CROP TOTALS,"59,716,000"
FLORIDA,12,CENTRAL,50,ORANGE,95,CROP TOTALS,"224,089,000"
FLORIDA,12,CENTRAL,50,OSCEOLA,97,CROP TOTALS,"44,753,000"
FLORIDA,12,CENTRAL,50,PASCO,101,CROP TOTALS,"15,022,000"
FLORIDA,12,CENTRAL,50,PINELLAS,103,CROP TOTALS,"1,422,000"
FLORIDA,12,CENTRAL,50,POLK,105,CROP TOTALS,"241,251,000"
FLORIDA,12,CENTRAL,50,PUTNAM,107,CROP TOTALS,"34,994,000"
FLORIDA,12,CENTRAL,50,SEMINOLE,117,CROP TOTALS,"19,472,000"
FLORIDA,12,CENTRAL,50,ST. JOHNS,109,CROP TOTALS,"58,493,000"
FLORIDA,12,CENTRAL,50,SUMTER,119,CROP TOTALS,"20,008,000"
FLORIDA,12,CENTRAL,50,UNION,125,CROP TOTALS,"3,678,000"
FLORIDA,12,CENTRAL,50,VOLUSIA,127,CROP TOTALS,"183,527,000"
FLORIDA,12,NORTHEAST,30,BAKER,3,CROP TOTALS,"2,124,000"
FLORIDA,12,NORTHEAST,30,COLUMBIA,23,CROP TOTALS,"16,572,000"
FLORIDA,12,NORTHEAST,30,DIXIE,29,CROP TOTALS,"9,152,000"
FLORIDA,12,NORTHEAST,30,DUVAL,31,CROP TOTALS,"6,456,000"
FLORIDA,12,NORTHEAST,30,HAMILTON,47,CROP TOTALS,"29,613,000"
FLORIDA,12,NORTHEAST,30,LAFAYETTE,67,CROP TOTALS,"21,100,000"
FLORIDA,12,NORTHEAST,30,MADISON,79,CROP TOTALS,"35,434,000"
FLORIDA,12,NORTHEAST,30,NASSAU,89,CROP TOTALS,"703,000"
FLORIDA,12,NORTHEAST,30,SUWANNEE,121,CROP TOTALS,"55,653,000"
FLORIDA,12,NORTHEAST,30,TAYLOR,123,CROP TOTALS,"2,492,000"
FLORIDA,12,NORTHWEST,10,BAY,5,CROP TOTALS,"2,020,000"
FLORIDA,12,NORTHWEST,10,CALHOUN,13,CROP TOTALS,"18,816,000"
FLORIDA,12,NORTHWEST,10,ESCAMBIA,33,CROP TOTALS,"24,562,000"
FLORIDA,12,NORTHWEST,10,FRANKLIN,37,CROP TOTALS, na
FLORIDA,12,NORTHWEST,10,GADSDEN,39,CROP TOTALS,"73,655,000"
FLORIDA,12,NORTHWEST,10,GULF,45,CROP TOTALS, na
FLORIDA,12,NORTHWEST,10,HOLMES,59,CROP TOTALS,"9,799,000"
FLORIDA,12,NORTHWEST,10,JACKSON,63,CROP TOTALS,"81,111,000"
FLORIDA,12,NORTHWEST,10,JEFFERSON,65,CROP TOTALS,"8,742,000"
FLORIDA,12,NORTHWEST,10,LEON,73,CROP TOTALS,"4,064,000"
FLORIDA,12,NORTHWEST,10,LIBERTY,77,CROP TOTALS,"168,000"
FLORIDA,12,NORTHWEST,10,OKALOOSA,91,CROP TOTALS,"5,854,000"
FLORIDA,12,NORTHWEST,10,SANTA ROSA,113,CROP TOTALS,"34,320,000"
FLORIDA,12,NORTHWEST,10,WAKULLA,129,CROP TOTALS,"547,000"
FLORIDA,12,NORTHWEST,10,WALTON,131,CROP TOTALS,"5,986,000"
FLORIDA,12,NORTHWEST,10,WASHINGTON,133,CROP TOTALS,"5,946,000"
FLORIDA,12,SOUTHERN,80,BREVARD,9,CROP TOTALS,"45,355,000"
FLORIDA,12,SOUTHERN,80,BROWARD,11,CROP TOTALS,"23,444,000"
FLORIDA,12,SOUTHERN,80,CHARLOTTE,15,CROP TOTALS,"40,293,000"
FLORIDA,12,SOUTHERN,80,COLLIER,21,CROP TOTALS,"183,603,000"
FLORIDA,12,SOUTHERN,80,DE SOTO,27,CROP TOTALS,"121,297,000"
FLORIDA,12,SOUTHERN,80,GLADES,43,CROP TOTALS,"49,003,000"
FLORIDA,12,SOUTHERN,80,HARDEE,49,CROP TOTALS,"122,698,000"
FLORIDA,12,SOUTHERN,80,HENDRY,51,CROP TOTALS,"301,670,000"
FLORIDA,12,SOUTHERN,80,HIGHLANDS,55,CROP TOTALS,"142,548,000"
FLORIDA,12,SOUTHERN,80,INDIAN RIVER,61,CROP TOTALS,"95,128,000"
FLORIDA,12,SOUTHERN,80,LEE,71,CROP TOTALS,"97,911,000"
FLORIDA,12,SOUTHERN,80,MANATEE,81,CROP TOTALS,"321,421,000"
FLORIDA,12,SOUTHERN,80,MARTIN,85,CROP TOTALS,"102,840,000"
FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86,CROP TOTALS,"827,873,000"
FLORIDA,12,SOUTHERN,80,MONROE,87,CROP TOTALS,"871,000"
FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93,CROP TOTALS,"32,156,000"
FLORIDA,12,SOUTHERN,80,PALM BEACH,99,CROP TOTALS,"886,197,000"
FLORIDA,12,SOUTHERN,80,SARASOTA,115,CROP TOTALS,"17,886,000"
FLORIDA,12,SOUTHERN,80,ST. LUCIE,111,CROP TOTALS,"124,671,000"
GEORGIA,13,CENTRAL,50,BALDWIN,9,CROP TOTALS,"479,000"
GEORGIA,13,CENTRAL,50,BIBB,21,CROP TOTALS,"311,000"
GEORGIA,13,CENTRAL,50,BLECKLEY,23,CROP TOTALS,"11,606,000"
GEORGIA,13,CENTRAL,50,BUTTS,35,CROP TOTALS,"1,611,000"
GEORGIA,13,CENTRAL,50,CRAWFORD,79,CROP TOTALS,"12,541,000"
GEORGIA,13,CENTRAL,50,DODGE,91,CROP TOTALS,"22,564,000"
GEORGIA,13,CENTRAL,50,GREENE,133,CROP TOTALS,"2,402,000"
GEORGIA,13,CENTRAL,50,HANCOCK,141,CROP TOTALS,"1,305,000"
GEORGIA,13,CENTRAL,50,HOUSTON,153,CROP TOTALS,"9,997,000"
GEORGIA,13,CENTRAL,50,JASPER,159,CROP TOTALS,"1,955,000"
GEORGIA,13,CENTRAL,50,JOHNSON,167,CROP TOTALS,"10,140,000"
GEORGIA,13,CENTRAL,50,JONES,169,CROP TOTALS,"787,000"
GEORGIA,13,CENTRAL,50,LAURENS,175,CROP TOTALS,"18,389,000"
GEORGIA,13,CENTRAL,50,MONROE,207,CROP TOTALS,"984,000"
GEORGIA,13,CENTRAL,50,MONTGOMERY,209,CROP TOTALS,"13,540,000"
GEORGIA,13,CENTRAL,50,MORGAN,211,CROP TOTALS,"5,761,000"
GEORGIA,13,CENTRAL,50,NEWTON,217,CROP TOTALS,"1,869,000"
GEORGIA,13,CENTRAL,50,PEACH,225,CROP TOTALS,"57,594,000"
GEORGIA,13,CENTRAL,50,PULASKI,235,CROP TOTALS,"19,332,000"
GEORGIA,13,CENTRAL,50,PUTNAM,237,CROP TOTALS,"6,950,000"
GEORGIA,13,CENTRAL,50,ROCKDALE,247,CROP TOTALS,"224,000"
GEORGIA,13,CENTRAL,50,TALIAFERRO,265,CROP TOTALS,"219,000"
GEORGIA,13,CENTRAL,50,TREUTLEN,283,CROP TOTALS,"5,761,000"
GEORGIA,13,CENTRAL,50,TWIGGS,289,CROP TOTALS,"6,321,000"
GEORGIA,13,CENTRAL,50,WASHINGTON,303,CROP TOTALS,"12,922,000"
GEORGIA,13,CENTRAL,50,WHEELER,309,CROP TOTALS,"3,095,000"
GEORGIA,13,CENTRAL,50,WILKINSON,319,CROP TOTALS,"2,473,000"
GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,CROP TOTALS,"73,836,000"
GEORGIA,13,EAST CENTRAL,60,BURKE,33,CROP TOTALS,"67,546,000"
GEORGIA,13,EAST CENTRAL,60,CANDLER,43,CROP TOTALS,"15,914,000"
GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,CROP TOTALS,"1,419,000"
GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,CROP TOTALS,"14,973,000"
GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,CROP TOTALS,"28,069,000"
GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,CROP TOTALS,"1,679,000"
GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,CROP TOTALS,"42,669,000"
GEORGIA,13,EAST CENTRAL,60,JENKINS,165,CROP TOTALS,"18,867,000"
GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,CROP TOTALS, na
GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,CROP TOTALS,"1,959,000"
GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,CROP TOTALS,"48,443,000"
GEORGIA,13,EAST CENTRAL,60,WARREN,301,CROP TOTALS,"1,485,000"
GEORGIA,13,NORTH CENTRAL,20,BARROW,13,CROP TOTALS,"865,000"
GEORGIA,13,NORTH CENTRAL,20,CHEROKEE,57,CROP TOTALS,"4,943,000"
GEORGIA,13,NORTH CENTRAL,20,CLARKE,59,CROP TOTALS,"4,236,000"
GEORGIA,13,NORTH CENTRAL,20,COBB,67,CROP TOTALS, na
GEORGIA,13,NORTH CENTRAL,20,DAWSON,85,CROP TOTALS,"939,000"
GEORGIA,13,NORTH CENTRAL,20,DE KALB,89,CROP TOTALS,"388,000"
GEORGIA,13,NORTH CENTRAL,20,FANNIN,111,CROP TOTALS,"4,993,000"
GEORGIA,13,NORTH CENTRAL,20,FORSYTH,117,CROP TOTALS,"5,112,000"
GEORGIA,13,NORTH CENTRAL,20,FULTON,121,CROP TOTALS,"906,000"
GEORGIA,13,NORTH CENTRAL,20,GILMER,123,CROP TOTALS,"3,027,000"
GEORGIA,13,NORTH CENTRAL,20,GWINNETT,135,CROP TOTALS,"16,234,000"
GEORGIA,13,NORTH CENTRAL,20,HALL,139,CROP TOTALS,"2,927,000"
GEORGIA,13,NORTH CENTRAL,20,JACKSON,157,CROP TOTALS,"10,210,000"
GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187,CROP TOTALS,"3,879,000"
GEORGIA,13,NORTH CENTRAL,20,OCONEE,219,CROP TOTALS,"14,218,000"
GEORGIA,13,NORTH CENTRAL,20,PICKENS,227,CROP TOTALS,"912,000"
GEORGIA,13,NORTH CENTRAL,20,TOWNS,281,CROP TOTALS,"1,580,000"
GEORGIA,13,NORTH CENTRAL,20,UNION,291,CROP TOTALS,"5,626,000"
GEORGIA,13,NORTH CENTRAL,20,WALTON,297,CROP TOTALS,"6,134,000"
GEORGIA,13,NORTH CENTRAL,20,WHITE,311,CROP TOTALS,"1,628,000"
GEORGIA,13,NORTHEAST,30,BANKS,11,CROP TOTALS,"3,834,000"
GEORGIA,13,NORTHEAST,30,ELBERT,105,CROP TOTALS,"5,273,000"
GEORGIA,13,NORTHEAST,30,FRANKLIN,119,CROP TOTALS,"2,359,000"
GEORGIA,13,NORTHEAST,30,HABERSHAM,137,CROP TOTALS,"1,879,000"
GEORGIA,13,NORTHEAST,30,HART,147,CROP TOTALS,"13,293,000"
GEORGIA,13,NORTHEAST,30,LINCOLN,181,CROP TOTALS,"715,000"
GEORGIA,13,NORTHEAST,30,MADISON,195,CROP TOTALS,"4,047,000"
GEORGIA,13,NORTHEAST,30,OGLETHORPE,221,CROP TOTALS,"14,077,000"
GEORGIA,13,NORTHEAST,30,RABUN,241,CROP TOTALS, na
GEORGIA,13,NORTHEAST,30,STEPHENS,257,CROP TOTALS,"296,000"
GEORGIA,13,NORTHEAST,30,WILKES,317,CROP TOTALS,"5,406,000"
GEORGIA,13,NORTHWEST,10,BARTOW,15,CROP TOTALS,"8,902,000"
GEORGIA,13,NORTHWEST,10,CATOOSA,47,CROP TOTALS,"4,408,000"
GEORGIA,13,NORTHWEST,10,CHATTOOGA,55,CROP TOTALS,"2,042,000"
GEORGIA,13,NORTHWEST,10,DADE,83,CROP TOTALS,"804,000"
GEORGIA,13,NORTHWEST,10,FLOYD,115,CROP TOTALS,"5,463,000"
GEORGIA,13,NORTHWEST,10,GORDON,129,CROP TOTALS,"8,639,000"
GEORGIA,13,NORTHWEST,10,MURRAY,213,CROP TOTALS,"4,276,000"
GEORGIA,13,NORTHWEST,10,PAULDING,223,CROP TOTALS,"543,000"
GEORGIA,13,NORTHWEST,10,POLK,233,CROP TOTALS,"13,442,000"
GEORGIA,13,NORTHWEST,10,WALKER,295,CROP TOTALS,"4,719,000"
GEORGIA,13,NORTHWEST,10,WHITFIELD,313,CROP TOTALS,"1,732,000"
GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,CROP TOTALS,"27,437,000"
GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,17,CROP TOTALS,"14,409,000"
GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19,CROP TOTALS,"60,458,000"
GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27,CROP TOTALS,"75,151,000"
GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65,CROP TOTALS,"30,427,000"
GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69,CROP TOTALS,"72,407,000"
GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71,CROP TOTALS,"196,676,000"
GEORGIA,13,SOUTH CENTRAL,80,COOK,75,CROP TOTALS,"55,599,000"
GEORGIA,13,SOUTH CENTRAL,80,CRISP,81,CROP TOTALS,"49,182,000"
GEORGIA,13,SOUTH CENTRAL,80,DOOLY,93,CROP TOTALS,"85,310,000"
GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,CROP TOTALS,"14,707,000"
GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155,CROP TOTALS,"51,266,000"
GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161,CROP TOTALS,"28,746,000"
GEORGIA,13,SOUTH CENTRAL,80,LANIER,173,CROP TOTALS,"22,638,000"
GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185,CROP TOTALS,"30,408,000"
GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271,CROP TOTALS,"9,461,000"
GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,CROP TOTALS,"80,134,000"
GEORGIA,13,SOUTH CENTRAL,80,TURNER,287,CROP TOTALS,"37,246,000"
GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315,CROP TOTALS,"37,193,000"
GEORGIA,13,SOUTH CENTRAL,80,WORTH,321,CROP TOTALS,"87,539,000"
GEORGIA,13,SOUTHEAST,90,APPLING,1,CROP TOTALS,"60,900,000"
GEORGIA,13,SOUTHEAST,90,BACON,5,CROP TOTALS,"31,876,000"
GEORGIA,13,SOUTHEAST,90,BRANTLEY,25,CROP TOTALS, na
GEORGIA,13,SOUTHEAST,90,BRYAN,29,CROP TOTALS,"988,000"
GEORGIA,13,SOUTHEAST,90,CAMDEN,39,CROP TOTALS,"242,000"
GEORGIA,13,SOUTHEAST,90,CHARLTON,49,CROP TOTALS,"532,000"
GEORGIA,13,SOUTHEAST,90,CHATHAM,51,CROP TOTALS,"11,700,000"
GEORGIA,13,SOUTHEAST,90,EVANS,109,CROP TOTALS,"19,543,000"
GEORGIA,13,SOUTHEAST,90,GLYNN,127,CROP TOTALS,"81,000"
GEORGIA,13,SOUTHEAST,90,LIBERTY,179,CROP TOTALS,"294,000"
GEORGIA,13,SOUTHEAST,90,LONG,183,CROP TOTALS,"642,000"
GEORGIA,13,SOUTHEAST,90,MCINTOSH,191,CROP TOTALS, na
GEORGIA,13,SOUTHEAST,90,PIERCE,229,CROP TOTALS,"34,754,000"
GEORGIA,13,SOUTHEAST,90,TATTNALL,267,CROP TOTALS,"111,249,000"
GEORGIA,13,SOUTHEAST,90,TOOMBS,279,CROP TOTALS,"74,029,000"
GEORGIA,13,SOUTHEAST,90,WARE,299,CROP TOTALS,"23,563,000"
GEORGIA,13,SOUTHEAST,90,WAYNE,305,CROP TOTALS,"13,295,000"
GEORGIA,13,SOUTHWEST,70,BAKER,7,CROP TOTALS,"36,145,000"
GEORGIA,13,SOUTHWEST,70,CALHOUN,37,CROP TOTALS,"50,752,000"
GEORGIA,13,SOUTHWEST,70,CLAY,61,CROP TOTALS,"13,938,000"
GEORGIA,13,SOUTHWEST,70,DECATUR,87,CROP TOTALS,"150,219,000"
GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95,CROP TOTALS,"36,097,000"
GEORGIA,13,SOUTHWEST,70,EARLY,99,CROP TOTALS,"54,318,000"
GEORGIA,13,SOUTHWEST,70,GRADY,131,CROP TOTALS,"67,236,000"
GEORGIA,13,SOUTHWEST,70,LEE,177,CROP TOTALS,"46,698,000"
GEORGIA,13,SOUTHWEST,70,MILLER,201,CROP TOTALS,"42,094,000"
GEORGIA,13,SOUTHWEST,70,MITCHELL,205,CROP TOTALS,"117,323,000"
GEORGIA,13,SOUTHWEST,70,QUITMAN,239,CROP TOTALS, na
GEORGIA,13,SOUTHWEST,70,RANDOLPH,243,CROP TOTALS,"36,904,000"
GEORGIA,13,SOUTHWEST,70,SEMINOLE,253,CROP TOTALS,"57,159,000"
GEORGIA,13,SOUTHWEST,70,STEWART,259,CROP TOTALS,"1,186,000"
GEORGIA,13,SOUTHWEST,70,SUMTER,261,CROP TOTALS,"72,622,000"
GEORGIA,13,SOUTHWEST,70,TERRELL,273,CROP TOTALS,"49,385,000"
GEORGIA,13,SOUTHWEST,70,THOMAS,275,CROP TOTALS,"53,628,000"
GEORGIA,13,SOUTHWEST,70,WEBSTER,307,CROP TOTALS,"18,166,000"
GEORGIA,13,WEST CENTRAL,40,CARROLL,45,CROP TOTALS,"7,421,000"
GEORGIA,13,WEST CENTRAL,40,CHATTAHOOCHEE,53,CROP TOTALS,"27,000"
GEORGIA,13,WEST CENTRAL,40,CLAYTON,63,CROP TOTALS,"118,000"
GEORGIA,13,WEST CENTRAL,40,COWETA,77,CROP TOTALS,"4,263,000"
GEORGIA,13,WEST CENTRAL,40,DOUGLAS,97,CROP TOTALS,"319,000"
GEORGIA,13,WEST CENTRAL,40,FAYETTE,113,CROP TOTALS,"3,207,000"
GEORGIA,13,WEST CENTRAL,40,HARALSON,143,CROP TOTALS,"1,382,000"
GEORGIA,13,WEST CENTRAL,40,HARRIS,145,CROP TOTALS,"3,676,000"
GEORGIA,13,WEST CENTRAL,40,HEARD,149,CROP TOTALS,"3,632,000"
GEORGIA,13,WEST CENTRAL,40,HENRY,151,CROP TOTALS,"1,650,000"
GEORGIA,13,WEST CENTRAL,40,LAMAR,171,CROP TOTALS,"3,971,000"
GEORGIA,13,WEST CENTRAL,40,MACON,193,CROP TOTALS,"54,286,000"
GEORGIA,13,WEST CENTRAL,40,MARION,197,CROP TOTALS,"5,047,000"
GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,CROP TOTALS,"9,465,000"
GEORGIA,13,WEST CENTRAL,40,MUSCOGEE,215,CROP TOTALS,"156,000"
GEORGIA,13,WEST CENTRAL,40,PIKE,231,CROP TOTALS,"2,683,000"
GEORGIA,13,WEST CENTRAL,40,SCHLEY,249,CROP TOTALS,"2,807,000"
GEORGIA,13,WEST CENTRAL,40,SPALDING,255,CROP TOTALS,"3,246,000"
GEORGIA,13,WEST CENTRAL,40,TALBOT,263,CROP TOTALS,"379,000"
GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,CROP TOTALS,"10,259,000"
GEORGIA,13,WEST CENTRAL,40,TROUP,285,CROP TOTALS,"2,770,000"
GEORGIA,13,WEST CENTRAL,40,UPSON,293,CROP TOTALS,"2,673,000"
HAWAII,15,HAWAII ISLAND,11,HAWAII,1,CROP TOTALS,"160,040,000"
HAWAII,15,KAUAI AND NIIHAU ISLANDS,24,KAUAI,7,CROP TOTALS,"45,899,000"
HAWAII,15,"MAUI, MOLOKAI & LANAI ISLAND",35,MAUI & KALWAO,9,CROP TOTALS,"74,211,000"
HAWAII,15,OAHU ISLAND,62,HONOLULU,3,CROP TOTALS,"136,920,000"
IDAHO,16,EAST,90,BANNOCK,5,CROP TOTALS,"21,466,000"
IDAHO,16,EAST,90,BEAR LAKE,7,CROP TOTALS,"17,492,000"
IDAHO,16,EAST,90,BINGHAM,11,CROP TOTALS,"352,322,000"
IDAHO,16,EAST,90,BONNEVILLE,19,CROP TOTALS,"110,833,000"
IDAHO,16,EAST,90,BUTTE,23,CROP TOTALS,"35,667,000"
IDAHO,16,EAST,90,CARIBOU,29,CROP TOTALS,"56,207,000"
IDAHO,16,EAST,90,CLARK,33,CROP TOTALS,"19,233,000"
IDAHO,16,EAST,90,CUSTER,37,CROP TOTALS,"8,624,000"
IDAHO,16,EAST,90,FRANKLIN,41,CROP TOTALS,"25,772,000"
IDAHO,16,EAST,90,FREMONT,43,CROP TOTALS,"117,099,000"
IDAHO,16,EAST,90,JEFFERSON,51,CROP TOTALS,"172,865,000"
IDAHO,16,EAST,90,LEMHI,59,CROP TOTALS,"5,516,000"
IDAHO,16,EAST,90,MADISON,65,CROP TOTALS,"146,382,000"
IDAHO,16,EAST,90,ONEIDA,71,CROP TOTALS,"16,261,000"
IDAHO,16,EAST,90,POWER,77,CROP TOTALS,"210,861,000"
IDAHO,16,EAST,90,TETON,81,CROP TOTALS,"40,979,000"
IDAHO,16,NORTH,10,BENEWAH,9,CROP TOTALS,"18,464,000"
IDAHO,16,NORTH,10,BONNER,17,CROP TOTALS,"6,142,000"
IDAHO,16,NORTH,10,BOUNDARY,21,CROP TOTALS,"26,927,000"
IDAHO,16,NORTH,10,CLEARWATER,35,CROP TOTALS,"3,431,000"
IDAHO,16,NORTH,10,IDAHO,49,CROP TOTALS,"23,938,000"
IDAHO,16,NORTH,10,KOOTENAI,55,CROP TOTALS,"17,427,000"
IDAHO,16,NORTH,10,LATAH,57,CROP TOTALS,"73,549,000"
IDAHO,16,NORTH,10,LEWIS,61,CROP TOTALS,"34,096,000"
IDAHO,16,NORTH,10,NEZ PERCE,69,CROP TOTALS,"60,493,000"
IDAHO,16,NORTH,10,SHOSHONE,79,CROP TOTALS,"65,000"
IDAHO,16,SOUTH CENTRAL,80,BLAINE,13,CROP TOTALS,"16,669,000"
IDAHO,16,SOUTH CENTRAL,80,CAMAS,25,CROP TOTALS,"20,470,000"
IDAHO,16,SOUTH CENTRAL,80,CASSIA,31,CROP TOTALS,"255,319,000"
IDAHO,16,SOUTH CENTRAL,80,GOODING,47,CROP TOTALS,"72,860,000"
IDAHO,16,SOUTH CENTRAL,80,JEROME,53,CROP TOTALS,"121,144,000"
IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63,CROP TOTALS,"42,662,000"
IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67,CROP TOTALS,"260,145,000"
IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,CROP TOTALS,"168,671,000"
IDAHO,16,SOUTHWEST,70,ADA,1,CROP TOTALS,"42,835,000"
IDAHO,16,SOUTHWEST,70,ADAMS,3,CROP TOTALS,"3,198,000"
IDAHO,16,SOUTHWEST,70,BOISE,15,CROP TOTALS,"1,547,000"
IDAHO,16,SOUTHWEST,70,CANYON,27,CROP TOTALS,"314,467,000"
IDAHO,16,SOUTHWEST,70,ELMORE,39,CROP TOTALS,"119,343,000"
IDAHO,16,SOUTHWEST,70,GEM,45,CROP TOTALS,"15,510,000"
IDAHO,16,SOUTHWEST,70,OWYHEE,73,CROP TOTALS,"61,775,000"
IDAHO,16,SOUTHWEST,70,PAYETTE,75,CROP TOTALS,"50,198,000"
IDAHO,16,SOUTHWEST,70,VALLEY,85,CROP TOTALS,"922,000"
IDAHO,16,SOUTHWEST,70,WASHINGTON,87,CROP TOTALS,"20,991,000"
ILLINOIS,17,CENTRAL,40,DE WITT,39,CROP TOTALS,"110,317,000"
ILLINOIS,17,CENTRAL,40,LOGAN,107,CROP TOTALS,"222,373,000"
ILLINOIS,17,CENTRAL,40,MACON,115,CROP TOTALS,"175,910,000"
ILLINOIS,17,CENTRAL,40,MARSHALL,123,CROP TOTALS,"115,628,000"
ILLINOIS,17,CENTRAL,40,MASON,125,CROP TOTALS,"171,481,000"
ILLINOIS,17,CENTRAL,40,MCLEAN,113,CROP TOTALS,"388,655,000"
ILLINOIS,17,CENTRAL,40,MENARD,129,CROP TOTALS,"83,515,000"
ILLINOIS,17,CENTRAL,40,PEORIA,143,CROP TOTALS,"131,530,000"
ILLINOIS,17,CENTRAL,40,STARK,175,CROP TOTALS,"112,433,000"
ILLINOIS,17,CENTRAL,40,TAZEWELL,179,CROP TOTALS,"182,080,000"
ILLINOIS,17,CENTRAL,40,WOODFORD,203,CROP TOTALS,"162,509,000"
ILLINOIS,17,EAST,50,CHAMPAIGN,19,CROP TOTALS,"361,138,000"
ILLINOIS,17,EAST,50,FORD,53,CROP TOTALS,"158,467,000"
ILLINOIS,17,EAST,50,IROQUOIS,75,CROP TOTALS,"354,750,000"
ILLINOIS,17,EAST,50,KANKAKEE,91,CROP TOTALS,"201,805,000"
ILLINOIS,17,EAST,50,LIVINGSTON,105,CROP TOTALS,"348,133,000"
ILLINOIS,17,EAST,50,PIATT,147,CROP TOTALS,"164,455,000"
ILLINOIS,17,EAST,50,VERMILION,183,CROP TOTALS,"269,356,000"
ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,CROP TOTALS,"120,677,000"
ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,CROP TOTALS,"100,957,000"
ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,CROP TOTALS,"128,176,000"
ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,CROP TOTALS,"98,076,000"
ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,CROP TOTALS,"78,795,000"
ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,CROP TOTALS,"149,731,000"
ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,CROP TOTALS, na
ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,CROP TOTALS,"126,304,000"
ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,CROP TOTALS,"146,544,000"
ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,CROP TOTALS,"102,178,000"
ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,CROP TOTALS,"111,700,000"
ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,CROP TOTALS,"79,228,000"
